Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Qty,Variant Price,Variant Compare At Price,Image Src,Image Position
gold-jewellery-tika-0038,Gold Jewellery Tika Model 0038,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0038,17,144570,199481,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0038,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0038,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0038,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0038,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0039,Gold Jewellery Tika Model 0039,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0039,6,299419,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0039,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0039,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0039,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0039,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0040,Gold Jewellery Tika Model 0040,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0040,15,370364,430824,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0040,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0040,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0040,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0040,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0041,Gold Jewellery Tika Model 0041,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0041,2,206691,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0041,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0041,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0041,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0041,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0042,Gold Jewellery Tika Model 0042,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0042,17,194633,233969,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0042,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0042,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0042,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0042,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0043,Gold Jewellery Tika Model 0043,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0043,17,294510,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0043,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0043,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0043,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0043,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0044,Gold Jewellery Tika Model 0044,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0044,1,290538,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0044,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0044,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0044,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0044,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0045,Gold Jewellery Tika Model 0045,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0045,3,157794,183752,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0045,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0045,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0045,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0045,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0046,Gold Jewellery Tika Model 0046,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0046,5,175311,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0046,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0046,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0046,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0046,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0047,Gold Jewellery Tika Model 0047,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0047,11,281846,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0047,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0047,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0047,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0047,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0048,Gold Jewellery Tika Model 0048,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0048,17,280021,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0048,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0048,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0048,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0048,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0049,Gold Jewellery Tika Model 0049,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0049,14,247927,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0049,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0049,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0049,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0049,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0050,Gold Jewellery Tika Model 0050,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0050,2,369740,462849,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0050,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0050,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0050,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0050,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0051,Gold Jewellery Tika Model 0051,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0051,14,284148,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0051,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0051,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0051,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0051,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0052,Gold Jewellery Tika Model 0052,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0052,20,344620,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0052,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0052,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0052,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0052,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0053,Gold Jewellery Tika Model 0053,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0053,10,46528,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0053,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0053,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0053,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0053,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0054,Gold Jewellery Tika Model 0054,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0054,4,123409,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0054,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0054,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0054,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0054,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0055,Gold Jewellery Tika Model 0055,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0055,16,80596,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0055,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0055,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0055,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0055,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0056,Gold Jewellery Tika Model 0056,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0056,19,68817,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0056,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0056,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0056,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0056,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0057,Gold Jewellery Tika Model 0057,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0057,12,234547,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0057,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0057,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0057,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0057,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0058,Gold Jewellery Tika Model 0058,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0058,19,351775,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0058,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0058,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0058,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0058,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0059,Gold Jewellery Tika Model 0059,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0059,15,304032,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0059,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0059,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0059,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0059,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0060,Gold Jewellery Tika Model 0060,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0060,19,55117,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0060,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0060,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0060,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0060,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0061,Gold Jewellery Tika Model 0061,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0061,19,55845,68107,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0061,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0061,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0061,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0061,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0062,Gold Jewellery Tika Model 0062,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0062,2,87394,121432,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0062,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0062,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0062,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0062,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0063,Gold Jewellery Tika Model 0063,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0063,9,89025,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0063,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0063,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0063,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0063,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0064,Gold Jewellery Tika Model 0064,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0064,3,126415,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
